CheeseId,ManufacturerProvCode,ManufacturingTypeEn,MoisturePercent,FlavourEn,CharacteristicsEn,Organic,CategoryTypeEn,MilkTypeEn,MilkTreatmentTypeEn,RindTypeEn,CheeseName,FatLevel
1983,ON,Farmstead,40.0,,,0,Hard Cheese,Goat,Pasteurized,No Rind,Goat Mozzarella (Celebrity Interantional),higher fat
1992,QC,Farmstead,46.0,Creamy lactic flavour,,0,Semi-soft Cheese,Cow,Thermised,Washed Rind,Métayères (Les),lower fat
1993,QC,Farmstead,46.0,Fruit and nut flavour,,0,Semi-soft Cheese,Cow,Thermised,,Amateur (L'),lower fat
1994,QC,Artisan,63.0,"It comes in the following flavors: plain, herbed or roasted red peppers",Cream cheese,0,Soft Cheese,Ewe,Pasteurized,No Rind,Petite Folie (La),lower fat
1995,QC,Industrial,48.0,Butter flavour,,0,Soft Cheese,Cow,,Washed Rind,Tentation de Laurier (La),higher fat
1996,QC,Artisan,50.0,A mild taste of almonds,,0,Semi-soft Cheese,Cow and Goat,,Washed Rind,Tomme de Monsieur Séguin (La),lower fat
1997,QC,Artisan,44.0,A hazelnut and salted butter flavour,,0,Firm Cheese,Cow,,Washed Rind,Vacherin Fri-Charco,lower fat
1999,QC,Artisan,55.0,Mild cheese with a fresh creme taste,Melting texture,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Angelus,lower fat
2000,QC,Artisan,61.0,Varies from one season to the next,Silky paste softens with time and its rind may show a dot of blue on the surface,1,Soft Cheese,Cow,,Bloomy Rind,Pont Blanc (Le),lower fat
2001,QC,Industrial,37.0,Hazelnut flavour,,0,Firm Cheese,Cow,,No Rind,Grand Cheddar Réserve Spéciale,higher fat
2002,QC,Industrial,50.0,,,0,Soft Cheese,Cow,,Bloomy Rind,Brie 4 Temps,higher fat
2003,QC,Industrial,50.0,,,0,Soft Cheese,Cow,,Bloomy Rind,Camembert Petit Champlain (Le),lower fat
2006,QC,Artisan,50.0,Farm cream taste,,0,Soft Cheese,Cow,,Bloomy Rind,Inspiré,lower fat
2007,QC,Farmstead,42.0,Hazelnut flavour,,0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar Littoral,higher fat
2008,QC,Artisan,48.0,Mild flavour of scapes,Keeps it's initial shape and does not melt.,0,Firm Cheese,Cow,Pasteurized,Bloomy Rind,Fleur Saint-Michel,lower fat
2009,QC,Artisan,43.0,Mild cheddar seasoned with fine herbs,,0,Firm Cheese,Cow,Pasteurized,No Rind,Honfleur,higher fat
2010,QC,Artisan,38.0,,Mild cheddar smoked with maple wood,0,Firm Cheese,Cow,Pasteurized,No Rind,P'tit Bronzé,higher fat
2011,QC,Artisan,43.0,,,0,Firm Cheese,Cow,Pasteurized,No Rind,St-Charles,higher fat
2012,QC,Artisan,48.0,,Keeps it's original shape and does not melt,0,Firm Cheese,Cow,Pasteurized,Bloomy Rind,St-Valier (Le),lower fat
2013,QC,Farmstead,46.0,Subtle butter and almond flavours,This supple cheese is ivory coloured and has a pleasing elaticity,0,Semi-soft Cheese,Cow,Pasteurized,Bloomy Rind,ChamPaître (Le),lower fat
2014,QC,Farmstead,46.0,Fruity flavour compemented by hint of sugar and hazelnut,"La croûte est de couleur blé, sa pâte est souple et parsemée de petits yeux ronds",0,Semi-soft Cheese,Cow,Pasteurized,,Clef des Champs (La),lower fat
2015,QC,Artisan,45.0,"It's flavour is reminiscent of Parmesan and Emmental cheeses, with a slightly citrusy aftertaste",It's texture is elastic and the rind is caramel coloured,0,Firm Cheese,Cow,Raw Milk,,Roy Léo,lower fat
2016,QC,Artisan,48.0,"Hints of fresh cream and salted butter, with a flavour of black olives",,1,Soft Cheese,Cow,Raw Milk,Washed Rind,Ste-Anne,lower fat
2017,QC,Farmstead,45.0,"Available in the folowing flavours: scapes, dried tomatoes and basil and spices",,0,Firm Cheese,Cow,Pasteurized,,Normandinoise (Le),higher fat
2018,QC,Farmstead,39.0,,,0,Firm Cheese,Cow,Pasteurized,,Roméo (Le),higher fat
2019,QC,Farmstead,41.0,Distinct floral and fruity aromas,,1,Firm Cheese,Cow,Thermised,,Chemin Hatley,higher fat
2020,QC,Farmstead,43.0,Aroma of crab apples and butter,Copper coloured with an ivory-gold interior,1,Semi-soft Cheese,Cow,Thermised,,Comtomme,higher fat
2022,QC,Artisan,54.0,Fresh buttery taste with a touch of tartness,"Dense white rind with a creamy, runny texture",0,Soft Cheese,Cow,Pasteurized,,Mélo Dieux (Le),lower fat
2023,QC,Artisan,46.0,"Mild salty, buttery taste","Supple, ivry coloured with a pink waxed rind",0,Semi-soft Cheese,Cow,Pasteurized,,Rose,lower fat
2024,QC,Artisan,55.0,"Mild flavour of hazelnuts, mushrooms and butter",,0,Soft Cheese,Cow,Pasteurized,,Brie Mont-Laurier,lower fat
2025,QC,Artisan,45.0,Light nutty flavour,,0,Semi-soft Cheese,Cow,Pasteurized,,Voyageur (Le),lower fat
2026,QC,Industrial,39.0,Fruity taste,,0,Firm Cheese,Cow,Pasteurized,No Rind,Pâturage (le),higher fat
2027,QC,Artisan,44.0,,,0,Semi-soft Cheese,Cow,Pasteurized,,Belle-Mère (La),higher fat
2028,QC,Artisan,68.0,,,0,Fresh Cheese,Cow,,,Cabrouet (Le),lower fat
2029,QC,Industrial,40.0,,,0,Firm Cheese,Cow,Pasteurized,,Belle Brune de Charlevoix,lower fat
2030,QC,Industrial,44.0,,Soft orange colour with a smooth and creamy texture,0,Firm Cheese,Cow,Pasteurized,No Rind,Oh Chiiz,lower fat
2031,QC,Industrial,46.0,Subtle buttery flavour,,0,Semi-soft Cheese,Cow,Pasteurized,No Rind,Polichinel (Le),lower fat
2032,AB,Industrial,53.0,,,0,Fresh Cheese,Cow,Pasteurized,No Rind,Bocconcini (Franco's Brand),lower fat
2033,QC,Industrial,50.0,Butter tast with a light touch of goat cream,Made from 50% goat milk and 50% cow milk,0,,Cow and Goat,,,Double Joie (Le),lower fat
2034,QC,Artisan,38.0,Hazelnut flavour with a hint of fruit and cream,It has a thin ochre coloured crust and ivory body,0,Firm Cheese,Cow,Thermised,,Canotier de l'Isle,higher fat
2035,QC,Farmstead,43.0,,,0,Semi-soft Cheese,Ewe,Raw Milk,,Tomme au Poivre,higher fat
2036,QC,Farmstead,43.0,,,0,Semi-soft Cheese,Ewe,Raw Milk,Brushed Rind,Vlimeux (Le),higher fat
2037,QC,Industrial,50.0,,,0,Fresh Cheese,Goat,Pasteurized,No Rind,Bûchette de Chèvre (La),lower fat
2038,QC,Industrial,39.0,,,0,Semi-soft Cheese,Goat,Pasteurized,No Rind,Cheddar Chèvre (Le),higher fat
2039,QC,Industrial,55.0,,,0,Fresh Cheese,Goat,Pasteurized,No Rind,Chèvrai (Le),lower fat
2040,QC,Industrial,60.0,Availble in roasted red peppers or cranberry and porto,,0,Fresh Cheese,Goat,Pasteurized,,Élite (L'),lower fat
2041,QC,Industrial,52.0,Salty flavour,,0,Soft Cheese,Goat,Pasteurized,No Rind,Féta de Chèvre (Le),lower fat
2042,QC,Industrial,42.0,,,0,Semi-soft Cheese,Goat,Pasteurized,No Rind,Mozzarella Chèvre (Le),lower fat
2043,QC,Industrial,40.0,,,0,Firm Cheese,Ewe,Raw Milk,Washed Rind,Allegretto (Le),lower fat
2044,QC,Industrial,50.0,,,0,Soft Cheese,Goat,Pasteurized,Washed Rind,Fumambule (Le),lower fat
2045,QC,Industrial,50.0,,,0,Soft Cheese,"Cow, Goat and Ewe",Pasteurized,,Grand Manitou (Le),lower fat
2046,QC,Artisan,40.0,,,0,,Goat,,,Boucané (Le),lower fat
2049,QC,Artisan,41.0,,,0,,Goat,,,Tomme du Draveur (La),lower fat
2053,QC,Artisan,55.0,,,0,Fresh Cheese,Cow,Raw Milk,Bloomy Rind,Gaulois de Portneuf (Le),lower fat
2054,QC,Artisan,42.0,,,0,Firm Cheese,Ewe,Pasteurized,,Manchebello,higher fat
2055,QC,Artisan,45.0,,,0,Veined Cheeses,Cow,Pasteurized,,Rébellion 1837,higher fat
2056,QC,Artisan,42.0,,Cheese curds,0,Fresh Cheese,Cow,Pasteurized,No Rind,Fromage (Montebello),higher fat
2057,QC,Artisan,48.0,,,0,Semi-soft Cheese,Cow,Pasteurized,,Tête à Papineau,lower fat
2058,QC,Artisan,45.0,,,0,Semi-soft Cheese,Cow,Pasteurized,Washed Rind,20 Vaches (Le),higher fat
2059,QC,Artisan,50.0,,,0,,Goat,Pasteurized,Bloomy Rind,Ma Manière (Le),lower fat
2060,ON,Artisan,42.6,Available in Cumin and jalapino spices,,0,Hard Cheese,Goat,,,Farm Cheese,lower fat
2070,ON,Artisan,,,,0,Soft Cheese,Ewe,Pasteurized,Bloomy Rind,Sheep In The Meadow (Best Baa Dairy),lower fat
2071,ON,Artisan,75.0,,,0,Fresh Cheese,Ewe,Pasteurized,No Rind,Quark (Best Baa Dairy),lower fat
2076,AB,Industrial,52.0,,,0,,Cow,,No Rind,Mozarella (Franco's Brand),lower fat
2077,AB,Industrial,45.0,,,0,,Cow,,,Provoletta (Franco's Brand),lower fat
2086,MB,Farmstead,42.0,,,0,,Cow,,,Muenster (Bothwell),lower fat
2088,BC,Artisan,43.0,Available smoked,,0,Firm Cheese,Cow,,,Boerenkaas,higher fat
2089,BC,Artisan,39.0,,,0,Firm Cheese,Cow,,No Rind,Courtenay Cheddar,higher fat
2090,BC,Artisan,60.0,,,0,Fresh Cheese,Cow,,No Rind,Fior di Latte (Natural Pastures Cheese Company),lower fat
2094,NL,Industrial,40.0,,,0,,Cow,,No Rind,Swiss (Central Dairies),lower fat
2101,ON,Industrial,37.0,,,0,,Cow,,No Rind,Cheddar (Tres Stelle),higher fat
2103,ON,Industrial,46.0,,,0,,Cow,,,Edam (Tres Stelle),lower fat
2104,ON,Industrial,42.0,,,0,,Cow,,,Fruilano (Tres Stelle),lower fat
2105,ON,Industrial,60.0,,,0,Fresh Cheese,Goat,,,Goat Cheese (Tres Stelle),lower fat
2106,ON,Industrial,37.0,,,0,Firm Cheese,Cow,,,Montasio (Tres Stelle),higher fat
2108,ON,Industrial,21.0,,,0,Hard Cheese,Ewe,,,Romano (Tres Stelle),higher fat
2109,QC,Industrial,46.0,,,0,Firm Cheese,Cow,,,Rivière Rouge d'Oka,lower fat
2110,QC,Industrial,38.0,,,0,Firm Cheese,Cow,,Washed Rind,Seigneurie du Lac-des-Deux-Montagnes (La) d'Oka,lower fat
2111,QC,Industrial,39.0,,,0,Firm Cheese,Cow,,,Tomme des Cantons (Fromagerie 1860 Du Village) Saputo,higher fat
2112,QC,Industrial,50.0,,,0,Soft Cheese,Cow,,Bloomy Rind,Trappeur (Le) Camembert Double crème,higher fat
2113,QC,Industrial,50.0,,,0,Soft Cheese,Cow,,Bloomy Rind,Trappeur (Le) Brie Double crème,higher fat
2114,QC,Industrial,86.0,,,0,Fresh Cheese,Cow,,No Rind,Quark cheese (Damafro),lower fat
2115,QC,Industrial,50.0,,,0,Soft Cheese,Cow,,,Manoir (Le) Brie Double crème,higher fat
2116,QC,Industrial,38.0,,,0,Fresh Cheese,Cow,,,Crémeux (Le),higher fat
2117,QC,Industrial,26.0,,,0,,Cow,,,Fruitier de Montérégie,higher fat
2118,QC,Industrial,25.0,,,0,Soft Cheese,Cow,,No Rind,Coeur de Brie,higher fat
2128,NS,Industrial,40.0,,,0,,Cow,,No Rind,Swiss (Farmers Cooperative Dairy),lower fat
2137,QC,Farmstead,36.0,,,0,Firm Cheese,Cow,Pasteurized,No Rind,Ménestrel (Le),higher fat
2141,BC,Artisan,40.0,,,0,Semi-soft Cheese,Cow,Pasteurized,No Rind,Aged Farmhouse,higher fat
2144,QC,Artisan,54.0,,,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Brie Marie-Charlotte,lower fat
2146,QC,Industrial,42.0,,Grilling cheese,0,Firm Cheese,Cow,Pasteurized,,Démon (Le),lower fat
2152,QC,Artisan,72.0,,,0,Fresh Cheese,Goat,,,Paysanne (La),lower fat
2158,QC,Artisan,42.0,Nutty flavour,,0,Semi-soft Cheese,Goat,Pasteurized,,Du Charme,lower fat
2160,QC,Farmstead,47.0,Fresh butter and almond,,0,Soft Cheese,Cow,Raw Milk,,Tremblay (Le),higher fat
2217,QC,Industrial,32.0,Fruity sharp taste,,0,Hard Cheese,Cow,,No Rind,Parmesan Rivièra,lower fat
2218,QC,Industrial,54.0,,,0,,Cow,,,Origine de Charevoix (L'),lower fat
2224,QC,Artisan,33.0,,,0,Firm Cheese,Ewe,,Washed Rind,Tomme de Brebis de Charlevoix,higher fat
2225,QC,Artisan,41.0,,,0,Veined Cheeses,Ewe,,,Bleu de Brebis de Charlevoix (Le),lower fat
2228,BC,Artisan,30.0,Saveur de noisette,,0,Firm Cheese,Cow,Pasteurized,No Rind,Parmadammer,higher fat
2266,ON,Artisan,42.0,"Light taste, a caramel like flavor, with a mild saltiness","Cream colored body with a smooth, firm texture",0,Hard Cheese,Goat,Pasteurized,No Rind,Golden Blyth,lower fat
2267,NB,Farmstead,50.0,"It has a light fruity flavor which becomes more pronounced with time.  It is also available in cumin, pepper and mustard flavor.",It is a semi-soft cheese with a brushed natural rind.,1,Semi-soft Cheese,Goat,Pasteurized,Brushed Rind,Tomme Blanche,lower fat
2268,NB,Farmstead,50.0,"Mild, light and delicate taste of mushrooms and nuts.",,0,Soft Cheese,Goat,Pasteurized,,Tintamarre (Le),lower fat
2269,NB,Farmstead,50.0,Light nutty flavor becoming drier and sharper with age,It's bloomy ivory rind can become spekled with blue when aging.,1,Soft Cheese,Goat,Pasteurized,Bloomy Rind,Petit Bayou (Le),lower fat
2270,NB,Farmstead,50.0,Light fruity taste becoming more pronounced with age.,,0,Soft Cheese,Goat,Pasteurized,No Rind,Choupet's (Le),lower fat
2271,NB,Farmstead,50.0,Light and fruity flavor.,Ash rind.,0,Soft Cheese,Goat,Pasteurized,Bloomy Rind,Saint Manu (Le),lower fat
2272,NB,Farmstead,50.0,It is lightly salted and comes in plain or garlic and chives.,It is creamy and spreadable.,0,Fresh Cheese,Goat,Pasteurized,No Rind,Faisselles (Les),lower fat
2273,NB,Farmstead,50.0,Mild taste becoming stronger with age.,,0,Firm Cheese,Goat,Pasteurized,No Rind,Cheddar,lower fat
2274,NB,Farmstead,50.0,Light and salty.,,0,Fresh Cheese,Goat,Pasteurized,No Rind,Fromage en grain,lower fat
2275,NB,Farmstead,50.0,Mild flavor.,Lactic goat cheese.,0,Soft Cheese,Goat,Pasteurized,No Rind,Barbizon (Le),lower fat
2276,NB,Farmstead,50.0,Mild mushroom and nut flavour.,Bloomy white rind.,0,Soft Cheese,Goat,Pasteurized,Bloomy Rind,Cabriolet (Le),lower fat
2277,NB,Farmstead,50.0,Young it has a light nutty flavor becoming more pungent with age.,,0,Soft Cheese,Goat,Pasteurized,Bloomy Rind,Acadiac (L'),lower fat
2278,NB,Farmstead,50.0,"Fresh milk flavor, available in the following versions: Paprika and fines herbs",Fresh goat ladle-molded.,0,Fresh Cheese,Goat,Pasteurized,No Rind,Petit Frais (Le),lower fat
2279,NB,Farmstead,50.0,Garlic and pepper flavor.,,0,Semi-soft Cheese,Goat,Pasteurized,Bloomy Rind,Forban (Le),lower fat
2280,NB,Farmstead,50.0,,It has a firm and chalky texture.,0,Firm Cheese,Goat,Pasteurized,No Rind,Feta,lower fat
2281,QC,Artisan,33.0,Candied fruit flavor with hints of caramel.,,1,Firm Cheese,Cow,Raw Milk,,Frère Chasseur (Le),higher fat
2282,QC,Artisan,42.0,,,0,Firm Cheese,Cow,Pasteurized,,Benedictus (Le),higher fat
2283,ON,Farmstead,50.0,Buttery taste,Creamy and smoothe,0,Fresh Cheese,Ewe,Pasteurized,,Sheep Feta,lower fat
2284,ON,Farmstead,35.0,A hint of natural sweetness,Smoothe and creamy,0,Fresh Cheese,Goat,Pasteurized,,Chèvre,lower fat
2285,QC,Farmstead,44.0,,,0,Firm Cheese,Cow,,No Rind,Fou Raide (Le),lower fat
2286,QC,Farmstead,42.0,Subtle buttery flavor.,,0,,Cow,,No Rind,Ayoye!,lower fat
2287,QC,Farmstead,39.0,"Available in mild, medium, old and extra old",,0,Firm Cheese,Cow,,No Rind,Tiguidou,higher fat
2288,QC,Farmstead,44.0,,,0,Firm Cheese,Cow,,No Rind,Skouik!,lower fat
2289,QC,Farmstead,43.0,Light almond and cream flavor,,0,,Cow,,Washed Rind,Menoum!,lower fat
2290,QC,Farmstead,55.0,,,0,Firm Cheese,Cow,,No Rind,Ben d'Adon!,lower fat
2291,QC,Farmstead,52.0,,,0,Firm Cheese,Cow,,No Rind,Mamamia!,lower fat
2292,QC,Farmstead,40.0,,,0,Hard Cheese,Cow,,No Rind,Rightrou!,lower fat
2293,QC,Farmstead,39.0,,,1,Hard Cheese,Cow,,No Rind,Cheddar,higher fat
2294,QC,Farmstead,40.0,,,1,Hard Cheese,Cow,,No Rind,Swiss,lower fat
2295,QC,Farmstead,52.0,,,1,Firm Cheese,Cow,,,Mozzarella,lower fat
2296,QC,Farmstead,55.0,,,1,Firm Cheese,Cow,,No Rind,Judicieux (Le),lower fat
2297,QC,Farmstead,43.0,,,1,Hard Cheese,Cow,,No Rind,Gouda,lower fat
2298,QC,Industrial,50.0,A distinctive touch of salt and spices,,0,Firm Cheese,Cow,Pasteurized,No Rind,Baya,lower fat
2299,QC,Industrial,35.0,"It is pickled in brine, which gives it a special salty taste.  Also available in BBQ",,0,Firm Cheese,Cow,Pasteurized,No Rind,Tortillon,higher fat
2300,QC,Artisan,67.0,A light taste of garlic and herbs,It is a fresh spreadable cheese,0,Fresh Cheese,Cow,Pasteurized,No Rind,Fréchette,lower fat
2301,QC,Artisan,35.0,Mild butter flavour,,0,Firm Cheese,Ewe,Thermised,Washed Rind,Zacharie Cloutier,higher fat
2302,QC,Farmstead,43.0,It has a fruity flavor,,0,Semi-soft Cheese,Ewe,Pasteurized,Washed Rind,Douce Folie,lower fat
2303,QC,Farmstead,61.0,,,0,Fresh Cheese,Ewe,Pasteurized,No Rind,Fetaccompli,lower fat
2304,QC,Farmstead,72.0,"It is available in the following flavors: fine herbs, olives or sun dried tomatoes",,0,Fresh Cheese,Ewe,Pasteurized,No Rind,Petit Péché (Le),lower fat
2305,QC,Farmstead,47.0,Light nutty taste,,0,Semi-soft Cheese,Ewe,Pasteurized,Bloomy Rind,Petitrond,lower fat
2306,QC,Farmstead,43.0,,,0,Fresh Cheese,Ewe,Pasteurized,No Rind,Fromage Frais,lower fat
2307,QC,Industrial,58.0,"It has flavous of butter, fresh mushrooms and hazelnuts that become more pronounced with age",It has a bloomy rind with a creamy interior,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Légère Brise du Matin,lower fat
2308,QC,Industrial,34.0,"It exudes rich nutty, buttery touches, and its orange rind gives it a melt in your mouth caramel flavour",It is a hard cheese with a orangy washed rind,0,Firm Cheese,Cow,Pasteurized,Washed Rind,Pacific Rock,higher fat
2309,QC,Industrial,50.0,"A perfect harmonie of mushrooms, cream and fresh butter flavours",It is a soft cheese with a washed rind,0,Soft Cheese,Cow,Pasteurized,Washed Rind,Le Reflet de Portneuf,higher fat
2310,QC,Industrial,50.0,"A farm butter taste of warm milk, with aromas of freshly churned soil and forest mushrooms mingle",This is a soft triple cream cheese with a bloomy ashen rind,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Étoile de Saint-Raymond L',higher fat
2311,QC,Industrial,60.0,The taste of the cheese is made richer and milder by the roundness of the flavour imparted by fresh cow's milk,,0,Fresh Cheese,Cow and Goat,,No Rind,Mi Chèvre-Mi Vache,lower fat
2316,QC,Industrial,60.0,,,0,Soft Cheese,Cow,Pasteurized,No Rind,Crème Grand Cheddar,lower fat
2317,BC,Artisan,38.0,Mild buttery flavour with a good kick of chillies,Artisan cheese,0,Firm Cheese,Cow,Pasteurized,No Rind,Oo La La Hot Jill,higher fat
2318,BC,Artisan,38.0,Buttery flavour with hints of red wine,Artisanal cheese,0,Firm Cheese,Cow,Pasteurized,,Tipsy Jill,higher fat
2319,NS,Artisan,40.0,Mushroomy flavour,A mild exceptionally creamy blue,0,Semi-soft Cheese,Cow,Pasteurized,,Urban Blue,higher fat
2320,QC,Industrial,55.0,with fine herbs,Stabalized,0,Soft Cheese,Cow,Pasteurized,No Rind,Allegro 4%,lower fat
2321,QC,Artisan,42.0,Natural smoked flavour,,0,,Cow,Pasteurized,,Bleu Fumé,higher fat
2325,QC,Artisan,42.0,Pronounced taste,,0,Semi-soft Cheese,Cow,Pasteurized,,Bleu Extra-Fort,higher fat
2326,QC,Industrial,39.0,Nutty flavour becoming more pungent with age,,0,Firm Cheese,Cow,Pasteurized,No Rind,Raftman,higher fat
2327,QC,Artisan,39.0,,,0,Firm Cheese,Cow,Pasteurized,No Rind,Fontaine (La),higher fat
2328,QC,Artisan,41.0,Lightly salted,,0,Fresh Cheese,Cow,Pasteurized,No Rind,Fromage en grain,higher fat
2329,QC,Industrial,39.0,,,0,Firm Cheese,Cow,Pasteurized,No Rind,Albert Hébert (1ière génération),higher fat
2330,QC,Industrial,39.0,Nutty flavour becoming more pungent with age,,0,Firm Cheese,Cow,Pasteurized,No Rind,Donna Hébert (2ième génération),higher fat
2331,QC,Industrial,39.0,,,0,Firm Cheese,Cow,Pasteurized,No Rind,Gilles Hébert (3ième génération),higher fat
2332,QC,Industrial,39.0,,,0,Firm Cheese,Cow,Pasteurized,No Rind,Mario Hébert (4ième génération),higher fat
2333,QC,Artisan,43.0,Natural smoked flavour,,0,Firm Cheese,Cow,Pasteurized,,Fontina Fumé,higher fat
2334,QC,Industrial,40.0,Mild and fruity flavour,,0,Firm Cheese,Cow,Pasteurized,No Rind,Cogruet,lower fat
2335,QC,Industrial,39.0,Roasted garlic taste,,0,Firm Cheese,Cow,Pasteurized,Bloomy Rind,Tomme des cantons,higher fat
2341,QC,Farmstead,75.0,,,0,Fresh Cheese,Cow,Pasteurized,No Rind,p'tit blanchon (le),lower fat
2342,QC,Artisan,50.0,Milk and cream flavour,,0,Fresh Cheese,Cow,Pasteurized,Bloomy Rind,Pont Tournant (Le),lower fat
2343,QC,Artisan,58.0,Nutty flavour,,0,Fresh Cheese,Cow,Pasteurized,Bloomy Rind,Côte-Sud (Le),lower fat
2344,QC,Artisan,56.0,,It has a white duvet crust,0,Soft Cheese,Cow,Pasteurized,,L'Aubert de Gaspé,lower fat
2345,QC,Industrial,42.0,Smoked in maple wood,,0,Semi-soft Cheese,Cow,Pasteurized,,Trésor du Fumoir,lower fat
2346,QC,Farmstead,45.0,,,0,Semi-soft Cheese,Cow,Thermised,,Religieuse,higher fat
2347,QC,Artisan,50.0,Mild almond flavour,,0,,Ewe,Pasteurized,,Fleur des Monts (Les),higher fat
2348,QC,Artisan,40.0,Mild flavoured,,0,,Ewe,Pasteurized,,Bleu (Le),lower fat
2349,QC,Artisan,50.0,"It explodes with vanilla flavour to start, then goes through a strong espresso flavour to finish with a delicious dark chocolate taste.",,0,Semi-soft Cheese,Cow,Pasteurized,Washed Rind,Récompense (La),lower fat
2351,QC,Industrial,55.0,,,0,Semi-soft Cheese,Cow,Pasteurized,No Rind,Allégro 7%,lower fat
2352,QC,Farmstead,46.0,It has a caramalized buttery flavour.,,0,Semi-soft Cheese,Cow,Pasteurized,,Ballot (Le),lower fat
2354,QC,Farmstead,41.0,Flavour of nuts and cream,,0,Firm Cheese,Cow,Pasteurized,,Fleur de Weedon (La),lower fat
2355,QC,Farmstead,42.0,Nutty flavour,,0,Firm Cheese,Cow,Pasteurized,No Rind,Épave (L'),lower fat
2356,QC,Artisan,39.0,Its taste has hints of mushrooms and nuts.,,0,Firm Cheese,Cow,Thermised,Brushed Rind,Herman (Le),higher fat
2357,QC,Artisan,40.0,The cheese is a little salty with notes of wine and hazelnut,,0,Semi-soft Cheese,Cow,Thermised,,Porto Bleu (Le),lower fat
2358,QC,Artisan,46.0,A subtle taste of almond and milk,,0,Firm Cheese,Cow,Thermised,,Tablée (La),lower fat
2359,QC,Artisan,40.0,This cheese has a hazelnut flavour and is slightly salty,,0,Semi-soft Cheese,Ewe,Raw Milk,,Étoile Bleue de Saint-Rémi (L'),lower fat
2360,NB,Farmstead,50.0,With a pepper and garlic flavour,Creamy cheese with pepper and garlic,0,Fresh Cheese,Goat,Pasteurized,,Poivroux (Le),lower fat
2361,NB,Farmstead,50.0,Mild flavour,,0,Soft Cheese,Goat,Pasteurized,,Petit lardé (Le),lower fat
2362,QC,Farmstead,68.0,,,0,Semi-soft Cheese,Ewe,,Washed Rind,Gigot (Le),higher fat
2372,AB,Farmstead,55.0,"This cheese is available in the following flavours: Tomato Basil, Herb and Garlic, Peppercorn, olive as well as plain",It is tangy and salty with a smooth creamy texture.,0,Semi-soft Cheese,Goat,Pasteurized,No Rind,Traditional Feta,lower fat
2374,QC,Industrial,39.0,"Hazelnut taste that sharpens with age. Available: mild, medium, strong, extra-strong 1 year, 2 years and 3 years",,1,Firm Cheese,Cow,Thermised,No Rind,"Cheddar (Biobio) - Mild, medium and strong",higher fat
2375,QC,Industrial,43.0,"Young, mild-tasting soft cheese",,1,Firm Cheese,Cow,Thermised,No Rind,Gouda (Biobio),lower fat
2376,SK,Artisan,17.0,"Salty with a slightly lemony flavour profile. It's excellent on barbecued burgers or grilled salmon, with watermelon salads, and is an excellent addition to any summer recipe. Made from Saskatchewan",,0,Soft Cheese,Cow,Pasteurized,,Coteau Hills Creamery Balkan Feta Style,higher fat
2377,AB,Artisan,31.0,"Dill, buttery and creamy lactic flavor",Daily fresh,0,Firm Cheese,Cow,Pasteurized,No Rind,Dill Cheddar,higher fat
2378,AB,Artisan,31.0,"Garlic, buttery and creamy lactic flavor",Daily fresh,0,Firm Cheese,Cow,Pasteurized,No Rind,Garlic Cheddar,higher fat
2379,AB,Artisan,42.0,"Slightly salted, whey aftertaste",Daily Fresh,0,,,,,Cheese Curds,higher fat
2380,AB,Artisan,40.0,"Smoky, buttery and creamy lactic flavor",Daily Fresh,0,Firm Cheese,Cow,Pasteurized,No Rind,Smoky/Smoke Cheddar (Apple Wood),higher fat
2381,NB,Farmstead,50.0,,Trapezoidal-shaped cheese with a washed orange rind and complex fruity aromas.,0,Semi-soft Cheese,Goat,Pasteurized,Washed Rind,Cancre,lower fat
2382,NB,Farmstead,50.0,,A cheese with a strong taste,0,Semi-soft Cheese,Goat,Pasteurized,,Brigand,lower fat
2383,NB,Farmstead,50.0,Mild and creamy taste,Ashed cheese with maritime pine ashes,0,Soft Cheese,Goat,Pasteurized,,Gavroche,lower fat
2384,NB,Farmstead,50.0,Maple Hazelnut,Fresh goat ladle-molded,0,Soft Cheese,Goat,Pasteurized,,Petit frais aux noix et sirop d'érable,lower fat
2385,NB,Farmstead,50.0,pepper and garlic,Small aperitif cheese balls,0,Semi-soft Cheese,Goat,Pasteurized,,Petits caprice,lower fat
2386,NB,Farmstead,50.0,Unsweetened cranberry,Fresh goat ladle-molded,0,Fresh Cheese,Goat,Pasteurized,,Petit frais aux canneberges,lower fat
2387,NS,Farmstead,37.0,"Dill, Caraway, Chili Pepper, Cumin, Sage, Chives, Peppercorn, Poppy Seed and Garlic, Blueberry and Cranberry.",Fresh curds through a variety of added Organic Herbs and Spices to the Mature Aged Cheddar with a rich mellow nutty flavour.,1,Hard Cheese,Cow,Pasteurized,,Knoydart,higher fat
2388,AB,Industrial,46.0,Mild and Deep Flavor,Low in Sodium and Fat,0,Fresh Cheese,Cow,Pasteurized,,FRESK-O,lower fat
2389,NS,Artisan,40.0,Grassy tang and restrained saltiness that reflects the land and sea of Nova Scotia.,,0,Veined Cheeses,Ewe,Thermised,,Electric Blue,higher fat
2390,NS,Artisan,34.0,Sweet and tangy flavours combine with hoppy notes.,,0,Semi-soft Cheese,Ewe,Thermised,Washed Rind,Hip Hop,higher fat
