age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hrs_per_week,native.country,income
43,4,195897,HS-grad,9,1,Farming-fishing,Husband,White,1,7298,0,40,United-States,>50K
40,1,48087,HS-grad,9,1,Sales,Husband,White,1,7298,0,45,United-States,>50K
51,2,246820,HS-grad,9,1,Craft-repair,Husband,White,1,7298,0,48,United-States,>50K
40,5,153031,Masters,14,1,Prof-specialty,Husband,White,1,7298,0,35,United-States,>50K
49,1,139268,HS-grad,9,1,Craft-repair,Husband,White,1,7298,0,40,United-States,>50K
39,5,267893,Assoc-acdm,12,1,Craft-repair,Husband,Black,1,7298,0,40,United-States,>50K
27,1,224105,HS-grad,9,1,Machine-op-inspct,Husband,White,1,7298,0,40,United-States,>50K
45,1,34419,Some-college,10,1,Exec-managerial,Husband,White,1,7298,0,40,United-States,>50K
60,1,109530,Assoc-voc,11,1,Tech-support,Husband,White,1,7298,0,40,United-States,>50K
60,1,116707,Some-college,10,1,Sales,Husband,White,1,7298,0,40,United-States,>50K
47,1,185041,Some-college,10,1,Craft-repair,Husband,White,1,7298,0,40,United-States,>50K
43,1,152958,Bachelors,13,1,Exec-managerial,Husband,White,1,7298,0,40,United-States,>50K
31,1,246439,Some-college,10,1,Farming-fishing,Husband,White,1,7298,0,50,United-States,>50K
62,?,191118,Some-college,10,1,?,Husband,White,1,7298,0,40,United-States,>50K
52,1,74275,Some-college,10,1,Sales,Husband,White,1,7298,0,45,United-States,>50K
34,1,199934,Some-college,10,1,Machine-op-inspct,Husband,Black,1,7298,0,40,United-States,>50K
44,1,54310,Masters,14,1,Prof-specialty,Husband,White,1,7298,0,40,United-States,>50K
49,5,269527,Masters,14,1,Prof-specialty,Husband,White,1,7298,0,40,United-States,>50K
50,1,268553,HS-grad,9,1,Transport-moving,Husband,White,1,7298,0,40,United-States,>50K
26,1,94477,Some-college,10,1,Transport-moving,Husband,White,1,7298,0,55,United-States,>50K
46,1,321327,Some-college,10,1,Transport-moving,Husband,White,1,7298,0,45,United-States,>50K
45,5,348172,Bachelors,13,1,Farming-fishing,Husband,Asian-Pac-Islander,1,7298,0,40,United-States,>50K
36,0,86805,Some-college,10,1,Exec-managerial,Wife,White,0,7298,0,39,United-States,>50K
41,2,100800,Masters,14,1,Exec-managerial,Husband,White,1,7298,0,70,United-States,>50K
60,1,282923,Some-college,10,1,Prof-specialty,Husband,White,1,7298,0,40,United-States,>50K
45,1,174533,Some-college,10,1,Transport-moving,Husband,White,1,7298,0,50,United-States,>50K
44,2,127482,HS-grad,9,1,Craft-repair,Husband,White,1,7298,0,50,England,>50K
34,1,252646,Some-college,10,1,Prof-specialty,Husband,White,1,7298,0,50,United-States,>50K
51,1,137815,Some-college,10,1,Adm-clerical,Husband,White,1,7298,0,40,United-States,>50K
35,4,49657,Bachelors,13,1,Prof-specialty,Husband,White,1,7298,0,40,United-States,>50K
54,1,35557,Some-college,10,1,Sales,Husband,White,1,7298,0,50,United-States,>50K
53,1,386773,HS-grad,9,1,Craft-repair,Husband,White,1,7298,0,40,United-States,>50K
51,1,162745,HS-grad,9,1,Craft-repair,Husband,White,1,7298,0,50,United-States,>50K
40,2,26892,Bachelors,13,2,Prof-specialty,Husband,White,1,7298,0,50,United-States,>50K
42,1,149210,Bachelors,13,1,Prof-specialty,Husband,White,1,7298,0,45,United-States,>50K
50,3,155574,Masters,14,1,Prof-specialty,Husband,White,1,7298,0,50,United-States,>50K
51,1,48343,Masters,14,1,Exec-managerial,Husband,White,1,7298,0,50,United-States,>50K
33,1,188246,Masters,14,1,Exec-managerial,Husband,White,1,7298,0,45,United-States,>50K
48,1,83444,HS-grad,9,1,Prof-specialty,Husband,White,1,7298,0,40,United-States,>50K
40,1,124747,HS-grad,9,1,Craft-repair,Wife,White,0,7298,0,40,United-States,>50K
36,1,169426,HS-grad,9,1,Machine-op-inspct,Husband,White,1,7298,0,40,United-States,>50K
27,1,190525,Bachelors,13,1,Exec-managerial,Husband,White,1,7298,0,55,United-States,>50K
37,1,263094,Bachelors,13,1,Exec-managerial,Husband,White,1,7298,0,40,United-States,>50K
54,3,357596,Bachelors,13,1,Exec-managerial,Husband,White,1,7298,0,55,United-States,>50K
36,1,171393,Masters,14,1,Prof-specialty,Husband,White,1,7298,0,55,United-States,>50K
46,1,98637,Bachelors,13,1,Exec-managerial,Husband,White,1,7298,0,50,United-States,>50K
38,1,43712,Bachelors,13,1,Prof-specialty,Husband,White,1,7298,0,60,United-States,>50K
38,1,122076,Some-college,10,1,Transport-moving,Husband,White,1,7298,0,43,United-States,>50K
45,1,192776,Bachelors,13,1,Craft-repair,Husband,White,1,7298,0,55,United-States,>50K
48,1,248254,Some-college,10,1,Prof-specialty,Wife,White,0,7298,0,40,United-States,>50K
60,1,178312,HS-grad,9,1,Sales,Husband,White,1,7298,0,65,United-States,>50K
58,3,78104,Some-college,10,1,Exec-managerial,Husband,White,1,7298,0,60,United-States,>50K
42,1,171424,Bachelors,13,1,Tech-support,Husband,White,1,7298,0,45,United-States,>50K
51,1,138852,HS-grad,9,1,Other-service,Husband,White,1,7298,0,40,El-Salvador,>50K
42,4,34218,Bachelors,13,1,Exec-managerial,Husband,White,1,7298,0,50,United-States,>50K
44,1,235786,Some-college,10,1,Prof-specialty,Husband,White,1,7298,0,45,United-States,>50K
32,1,195000,Bachelors,13,1,Exec-managerial,Husband,White,1,7298,0,45,United-States,>50K
60,4,119832,Some-college,10,1,Adm-clerical,Husband,White,1,7298,0,40,United-States,>50K
49,1,195612,Some-college,10,1,Exec-managerial,Husband,White,1,7298,0,40,United-States,>50K
31,0,373432,Bachelors,13,1,Prof-specialty,Husband,White,1,7298,0,55,United-States,>50K
45,1,25649,Some-college,10,1,Transport-moving,Husband,White,1,7298,0,50,United-States,>50K
55,1,227856,Bachelors,13,1,Exec-managerial,Husband,White,1,7298,0,60,United-States,>50K
61,1,81132,5th-6th,3,1,Handlers-cleaners,Husband,Asian-Pac-Islander,1,7298,0,40,Philippines,>50K
57,5,189824,Some-college,10,1,Handlers-cleaners,Husband,Black,1,7298,0,40,United-States,>50K
47,1,168232,Bachelors,13,1,Adm-clerical,Husband,White,1,7298,0,40,United-States,>50K
40,1,254478,Some-college,10,1,Craft-repair,Husband,White,1,7298,0,50,United-States,>50K
47,1,334039,Bachelors,13,1,Exec-managerial,Husband,White,1,7298,0,44,United-States,>50K
29,1,112847,Assoc-voc,11,1,Craft-repair,Husband,Asian-Pac-Islander,1,7298,0,32,United-States,>50K
52,5,199995,Masters,14,1,Exec-managerial,Husband,White,1,7298,0,60,United-States,>50K
28,1,207513,Bachelors,13,1,Sales,Husband,White,1,7298,0,42,United-States,>50K
30,1,430283,HS-grad,9,1,Adm-clerical,Wife,White,0,7298,0,40,United-States,>50K
35,1,75855,Masters,14,1,Prof-specialty,Husband,Black,1,7298,0,40,?,>50K
28,5,33662,Masters,14,1,Prof-specialty,Wife,White,0,7298,0,40,United-States,>50K
36,0,179488,Bachelors,13,1,Protective-serv,Husband,White,1,7298,0,55,United-States,>50K
41,0,106900,Masters,14,1,Prof-specialty,Husband,White,1,7298,0,60,United-States,>50K
30,1,176410,Assoc-voc,11,1,Prof-specialty,Own-child,White,0,7298,0,16,United-States,>50K
45,1,170871,HS-grad,9,1,Craft-repair,Husband,White,1,7298,0,60,United-States,>50K
38,1,59660,Bachelors,13,1,Sales,Husband,White,1,7298,0,40,United-States,>50K
42,1,161510,Bachelors,13,1,Sales,Husband,White,1,7298,0,40,United-States,>50K
48,3,185041,HS-grad,9,1,Craft-repair,Husband,White,1,7298,0,50,United-States,>50K
67,1,171584,Bachelors,13,1,Protective-serv,Husband,White,1,6514,0,7,United-States,>50K
65,0,209280,Masters,14,1,Prof-specialty,Husband,White,1,6514,0,35,United-States,>50K
65,2,223580,Some-college,10,1,Machine-op-inspct,Husband,White,1,6514,0,40,United-States,>50K
71,?,144872,Some-college,10,1,?,Husband,White,1,6514,0,40,United-States,>50K
69,3,107850,Masters,14,1,Exec-managerial,Husband,White,1,6514,0,40,United-States,>50K
67,?,157403,Prof-school,15,1,?,Husband,White,1,6418,0,10,United-States,>50K
69,3,169717,Bachelors,13,1,Exec-managerial,Husband,White,1,6418,0,45,United-States,>50K
62,?,160155,7th-8th,4,1,?,Husband,White,1,6418,0,40,United-States,>50K
73,2,102510,7th-8th,4,1,Farming-fishing,Husband,White,1,6418,0,99,United-States,>50K
62,1,266624,HS-grad,9,1,Farming-fishing,Husband,White,1,6418,0,40,United-States,>50K
67,2,123393,HS-grad,9,1,Transport-moving,Husband,White,1,6418,0,58,United-States,>50K
65,3,66360,11th,7,1,Exec-managerial,Husband,White,1,6418,0,35,United-States,>50K
55,1,61708,HS-grad,9,1,Adm-clerical,Husband,White,1,6418,0,50,United-States,>50K
70,1,187292,Bachelors,13,1,Handlers-cleaners,Husband,White,1,6418,0,40,United-States,>50K
71,1,196610,7th-8th,4,6,Exec-managerial,Not-in-family,White,1,6097,0,40,United-States,>50K
66,1,146454,Some-college,10,1,Sales,Husband,White,1,5556,0,40,United-States,>50K
66,1,142624,Assoc-acdm,12,1,Machine-op-inspct,Husband,White,1,5556,0,40,Yugoslavia,>50K
66,3,249043,Bachelors,13,1,Sales,Husband,White,1,5556,0,26,United-States,>50K
65,1,344152,Masters,14,1,Prof-specialty,Husband,White,1,5556,0,50,United-States,>50K
65,?,115513,Bachelors,13,1,?,Husband,White,1,5556,0,48,United-States,>50K
42,1,159449,Bachelors,13,1,Exec-managerial,Husband,White,1,5178,0,40,United-States,>50K
42,5,97688,Some-college,10,1,Craft-repair,Husband,White,1,5178,0,40,United-States,>50K
36,1,188563,Some-college,10,1,Sales,Husband,White,1,5178,0,50,United-States,>50K
32,1,231043,HS-grad,9,1,Craft-repair,Husband,White,1,5178,0,48,United-States,>50K
44,3,320984,Some-college,10,1,Sales,Husband,White,1,5178,0,60,United-States,>50K
50,1,88926,HS-grad,9,1,Adm-clerical,Wife,White,0,5178,0,40,United-States,>50K
54,1,206369,HS-grad,9,1,Machine-op-inspct,Husband,White,1,5178,0,50,United-States,>50K
32,3,244665,HS-grad,9,1,Craft-repair,Husband,White,1,5178,0,45,United-States,>50K
61,5,95450,Bachelors,13,1,Exec-managerial,Husband,White,1,5178,0,50,United-States,>50K
51,1,106728,Bachelors,13,1,Exec-managerial,Husband,White,1,5178,0,60,United-States,>50K
40,1,572751,Prof-school,15,1,Craft-repair,Husband,White,1,5178,0,40,Mexico,>50K
32,1,107843,HS-grad,9,1,Machine-op-inspct,Husband,White,1,5178,0,50,United-States,>50K
34,1,275438,Some-college,10,1,Prof-specialty,Husband,White,1,5178,0,40,United-States,>50K
48,5,31264,Some-college,10,1,Exec-managerial,Wife,White,0,5178,0,40,United-States,>50K
45,1,186272,9th,5,1,Adm-clerical,Husband,Black,1,5178,0,40,United-States,>50K
35,1,46385,HS-grad,9,1,Transport-moving,Husband,White,1,5178,0,90,United-States,>50K
41,4,168294,HS-grad,9,1,Adm-clerical,Husband,White,1,5178,0,40,United-States,>50K
31,1,132996,HS-grad,9,1,Prof-specialty,Husband,White,1,5178,0,45,United-States,>50K
29,2,169544,HS-grad,9,1,Transport-moving,Husband,White,1,5178,0,40,United-States,>50K
37,5,312232,Bachelors,13,1,Protective-serv,Husband,White,1,5178,0,40,United-States,>50K
26,1,247455,Bachelors,13,1,Sales,Wife,White,0,5178,0,42,United-States,>50K
36,1,175232,HS-grad,9,1,Craft-repair,Husband,White,1,5178,0,40,United-States,>50K
42,1,94600,HS-grad,9,1,Craft-repair,Husband,White,1,5178,0,40,United-States,>50K
47,?,109832,HS-grad,9,1,?,Husband,White,1,5178,0,30,Canada,>50K
40,1,119101,Some-college,10,1,Craft-repair,Husband,White,1,5178,0,40,United-States,>50K
30,1,164190,Assoc-voc,11,1,Prof-specialty,Husband,White,1,5178,0,52,United-States,>50K
37,1,220237,Bachelors,13,1,Exec-managerial,Husband,White,1,5178,0,40,United-States,>50K
36,1,247558,Prof-school,15,1,Prof-specialty,Husband,White,1,5178,0,60,?,>50K
40,1,198692,Some-college,10,1,Adm-clerical,Husband,White,1,5178,0,60,United-States,>50K
33,1,141841,Bachelors,13,1,Exec-managerial,Husband,Black,1,5178,0,40,United-States,>50K
49,1,176814,Bachelors,13,1,Adm-clerical,Husband,White,1,5178,0,40,United-States,>50K
42,5,174575,Bachelors,13,1,Prof-specialty,Husband,White,1,5178,0,40,United-States,>50K
38,1,76878,11th,7,1,Craft-repair,Husband,White,1,5178,0,40,United-States,>50K
26,1,97153,Assoc-acdm,12,1,Machine-op-inspct,Husband,White,1,5178,0,40,United-States,>50K
54,2,172898,Prof-school,15,1,Prof-specialty,Husband,White,1,5178,0,50,United-States,>50K
46,1,127089,Some-college,10,1,Prof-specialty,Husband,White,1,5178,0,38,United-States,>50K
32,1,29933,HS-grad,9,1,Machine-op-inspct,Husband,White,1,5178,0,40,United-States,>50K
25,1,161027,Bachelors,13,1,Tech-support,Husband,White,1,5178,0,40,United-States,>50K
44,1,74680,Some-college,10,1,Craft-repair,Husband,White,1,5178,0,50,United-States,>50K
30,1,186932,Doctorate,16,1,Prof-specialty,Husband,White,1,5178,0,75,United-States,>50K
25,1,120238,11th,7,1,Transport-moving,Husband,White,1,5178,0,40,Poland,>50K
37,1,287031,Some-college,10,1,Craft-repair,Husband,White,1,5178,0,75,United-States,>50K
28,1,176683,Bachelors,13,1,Exec-managerial,Husband,White,1,5178,0,50,United-States,>50K
31,1,473133,Masters,14,1,Prof-specialty,Husband,White,1,5178,0,40,United-States,>50K
44,1,99651,Masters,14,1,Exec-managerial,Husband,White,1,5178,0,40,United-States,>50K
44,1,175669,11th,7,1,Prof-specialty,Wife,White,0,5178,0,36,United-States,>50K
39,3,543042,HS-grad,9,1,Craft-repair,Husband,White,1,5178,0,50,United-States,>50K
51,4,97934,Bachelors,13,1,Farming-fishing,Husband,White,1,5178,0,40,United-States,>50K
27,1,311446,HS-grad,9,1,Adm-clerical,Wife,White,0,5178,0,40,United-States,>50K
31,1,123397,HS-grad,9,1,Transport-moving,Wife,White,0,5178,0,35,United-States,>50K
53,1,195813,5th-6th,3,1,Craft-repair,Husband,Other,1,5178,0,40,Puerto-Rico,>50K
37,5,365430,Some-college,10,1,Craft-repair,Husband,White,1,5178,0,40,United-States,>50K
48,0,118330,Bachelors,13,1,Exec-managerial,Husband,White,1,5178,0,40,United-States,>50K
56,1,116143,Bachelors,13,1,Adm-clerical,Husband,White,1,5178,0,44,United-States,>50K
35,1,282979,HS-grad,9,1,Sales,Husband,White,1,5178,0,50,United-States,>50K
50,5,153064,HS-grad,9,1,Exec-managerial,Husband,White,1,5178,0,40,United-States,>50K
42,1,230684,HS-grad,9,1,Sales,Husband,White,1,5178,0,50,United-States,>50K
58,1,280309,Assoc-acdm,12,1,Exec-managerial,Husband,White,1,5178,0,60,United-States,>50K
35,1,105821,HS-grad,9,1,Exec-managerial,Husband,White,1,5178,0,40,United-States,>50K
46,1,173243,Some-college,10,1,Tech-support,Husband,White,1,5178,0,40,United-States,>50K
34,1,209101,Bachelors,13,1,Exec-managerial,Husband,White,1,5178,0,55,United-States,>50K
43,1,214781,Masters,14,1,Prof-specialty,Husband,White,1,5178,0,40,United-States,>50K
39,0,122011,Masters,14,1,Prof-specialty,Wife,White,0,5178,0,38,United-States,>50K
46,4,97863,Assoc-voc,11,1,Adm-clerical,Husband,White,1,5178,0,40,United-States,>50K
55,1,162205,HS-grad,9,1,Transport-moving,Husband,White,1,5178,0,72,United-States,>50K
38,1,207568,Bachelors,13,1,Exec-managerial,Husband,White,1,5178,0,40,United-States,>50K
63,?,310396,9th,5,1,?,Husband,White,1,5178,0,40,United-States,>50K
27,1,210498,HS-grad,9,1,Craft-repair,Husband,White,1,5178,0,40,United-States,>50K
47,1,187440,HS-grad,9,1,Craft-repair,Husband,White,1,5178,0,40,United-States,>50K
47,1,201699,Assoc-acdm,12,1,Sales,Husband,White,1,5178,0,50,United-States,>50K
36,1,186035,11th,7,1,Craft-repair,Husband,White,1,5178,0,40,United-States,>50K
43,1,339814,Some-college,10,1,Prof-specialty,Husband,White,1,5178,0,40,United-States,>50K
44,1,112262,Bachelors,13,1,Tech-support,Husband,White,1,5178,0,40,United-States,>50K
36,1,226013,HS-grad,9,1,Machine-op-inspct,Husband,Black,1,5178,0,40,United-States,>50K
51,1,175070,Assoc-acdm,12,1,Sales,Husband,White,1,5178,0,45,United-States,>50K
57,3,258883,HS-grad,9,1,Transport-moving,Husband,White,1,5178,0,60,Hungary,>50K
32,1,106014,Some-college,10,1,Sales,Husband,White,1,5178,0,50,United-States,>50K
39,3,131288,Assoc-acdm,12,1,Sales,Husband,White,1,5178,0,48,United-States,>50K
35,3,186845,Bachelors,13,1,Sales,Own-child,White,1,5178,0,50,United-States,>50K
62,?,125493,HS-grad,9,1,?,Wife,White,0,5178,0,40,Scotland,>50K
45,1,261278,Bachelors,13,1,Prof-specialty,Wife,Asian-Pac-Islander,0,5178,0,40,Philippines,>50K
39,1,248011,Assoc-voc,11,1,Machine-op-inspct,Husband,White,1,5178,0,40,United-States,>50K
31,1,151053,Some-college,10,1,Transport-moving,Husband,White,1,5178,0,40,United-States,>50K
53,3,152810,HS-grad,9,1,Craft-repair,Husband,White,1,5178,0,45,United-States,>50K
54,1,135388,HS-grad,9,1,Craft-repair,Husband,White,1,5178,0,40,United-States,>50K
37,1,187589,HS-grad,9,1,Handlers-cleaners,Husband,White,1,5178,0,40,United-States,>50K
55,1,184882,Assoc-voc,11,1,Transport-moving,Husband,White,1,5178,0,50,United-States,>50K
45,5,374450,HS-grad,9,1,Transport-moving,Wife,White,0,5178,0,40,United-States,>50K
59,1,126668,Assoc-voc,11,1,Prof-specialty,Husband,White,1,5178,0,50,United-States,>50K
33,?,369386,Some-college,10,1,?,Wife,White,0,5178,0,40,United-States,>50K
47,1,70943,HS-grad,9,1,Machine-op-inspct,Husband,White,1,5178,0,40,United-States,>50K
28,4,163862,Bachelors,13,1,Exec-managerial,Husband,White,1,5178,0,40,United-States,>50K
47,5,200471,HS-grad,9,1,Transport-moving,Husband,White,1,5178,0,40,United-States,>50K
38,1,269318,Bachelors,13,1,Adm-clerical,Husband,White,1,5178,0,50,United-States,>50K
34,0,118551,Bachelors,13,1,Tech-support,Own-child,White,0,5178,0,25,?,>50K
54,4,75235,HS-grad,9,1,Exec-managerial,Husband,White,1,5178,0,40,United-States,>50K
58,1,250206,10th,6,1,Craft-repair,Husband,White,1,5178,0,40,United-States,>50K
45,5,224474,Bachelors,13,5,Prof-specialty,Unmarried,White,0,4934,0,50,United-States,>50K
40,1,116103,Some-college,10,4,Craft-repair,Unmarried,White,1,4934,0,47,United-States,>50K
37,1,118486,Bachelors,13,4,Prof-specialty,Unmarried,White,0,4934,0,32,United-States,>50K
60,4,237317,Assoc-voc,11,5,Prof-specialty,Unmarried,White,1,4934,0,40,United-States,>50K
52,5,187830,HS-grad,9,5,Tech-support,Unmarried,White,1,4934,0,36,United-States,>50K
43,1,334991,Some-college,10,4,Transport-moving,Unmarried,White,1,4934,0,51,United-States,>50K
43,1,104660,Masters,14,6,Exec-managerial,Unmarried,White,1,4934,0,40,United-States,>50K
34,3,215382,Masters,14,4,Prof-specialty,Not-in-family,White,0,4787,0,40,United-States,>50K
64,0,194894,Doctorate,16,0,Prof-specialty,Not-in-family,White,0,4787,0,40,United-States,>50K
51,1,142717,Doctorate,16,5,Craft-repair,Not-in-family,White,0,4787,0,60,United-States,>50K
40,1,45687,Some-college,10,5,Other-service,Not-in-family,Black,1,4787,0,50,United-States,>50K
51,1,89652,HS-grad,9,5,Adm-clerical,Unmarried,White,0,4787,0,24,United-States,>50K
58,1,142076,HS-grad,9,5,Tech-support,Not-in-family,White,1,4787,0,39,United-States,>50K
39,2,164593,Doctorate,16,0,Prof-specialty,Not-in-family,White,1,4787,0,40,United-States,>50K
34,3,174215,Masters,14,0,Exec-managerial,Not-in-family,White,0,4787,0,45,France,>50K
61,1,298400,Bachelors,13,5,Sales,Not-in-family,Black,1,4787,0,48,United-States,>50K
30,1,509500,Bachelors,13,0,Tech-support,Not-in-family,White,0,4787,0,45,United-States,>50K
58,4,244830,Bachelors,13,4,Prof-specialty,Not-in-family,White,1,4787,0,40,United-States,>50K
35,1,241998,HS-grad,9,0,Sales,Not-in-family,White,1,4787,0,40,United-States,>50K
46,5,230979,Bachelors,13,5,Prof-specialty,Not-in-family,White,0,4787,0,25,United-States,>50K
52,5,194788,Masters,14,5,Exec-managerial,Not-in-family,White,0,4787,0,60,United-States,>50K
46,5,148995,Bachelors,13,0,Prof-specialty,Own-child,White,1,4787,0,45,United-States,>50K
39,1,121590,Some-college,10,0,Prof-specialty,Not-in-family,Black,1,4787,0,40,United-States,>50K
35,?,98080,Prof-school,15,0,?,Not-in-family,Asian-Pac-Islander,1,4787,0,45,Japan,>50K
38,5,194630,Bachelors,13,0,Protective-serv,Not-in-family,White,0,4787,0,43,United-States,>50K
49,1,287647,Masters,14,5,Sales,Not-in-family,White,1,4787,0,45,United-States,>50K
30,1,331419,Assoc-acdm,12,0,Craft-repair,Not-in-family,White,1,4787,0,50,United-States,>50K
53,1,346871,HS-grad,9,5,Prof-specialty,Not-in-family,White,1,4787,0,46,United-States,>50K
59,5,303455,Masters,14,6,Prof-specialty,Unmarried,White,0,4787,0,60,United-States,>50K
52,0,109600,Masters,14,3,Exec-managerial,Unmarried,White,0,4787,0,44,United-States,>50K
45,1,160647,Bachelors,13,5,Adm-clerical,Unmarried,White,0,4687,0,35,United-States,>50K
42,1,210275,Masters,14,5,Tech-support,Unmarried,Black,0,4687,0,35,United-States,>50K
39,1,148903,HS-grad,9,5,Sales,Not-in-family,White,0,4687,0,50,United-States,>50K
55,1,238638,HS-grad,9,1,Sales,Husband,White,1,4386,0,40,United-States,>50K
